id,TRIAL,YR,LOC,,ENV,Trial_env,REP,BLK,GENcode,Designation,GEN,Company,PLOT.WT,COB,MOIST,Yield,TEMP_v3,RH_v3,VPD_v3,TEMP_veg,RH_veg,VPD_veg,TEMP_flow,RH_flow,VPD_flow,TEMP_gf,RH_gf,VPD_gf
18,LT,2016,Mersin,MERSIN,MERSIN2016,LT-MERSIN2016,4,1,G18,ST,KALUMET,KWS,17.1,16,19,19.32697674,21.7,65.5,890.5646411,26.8,65.5,1207.559008,29.6,65.6,1416.154616,30,64.4,1499.506342
19,LT,2016,Mersin,MERSIN,MERSIN2016,LT-MERSIN2016,4,5,G19,ST,ALBAYRAK,OS-TAREKS,16.08,12,17.6,19.36865382,21.7,65.5,890.5646411,26.8,65.5,1207.559008,29.6,65.6,1416.154616,30,64.4,1499.506342
20,LT,2016,Mersin,MERSIN,MERSIN2016,LT-MERSIN2016,4,5,G20,ST,P1921,PIONEER,15.98,13,16.4,19.30660066,21.7,65.5,890.5646411,26.8,65.5,1207.559008,29.6,65.6,1416.154616,30,64.4,1499.506342
1,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,1,1,G1,,H23,,10.19,10,16.9,12.65963621,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
2,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,1,1,G2,,H24,,8.42,14,13,10.46485714,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
3,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,1,1,G3,,H25,,11.8,13,14,14.66571429,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
4,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,1,1,G4,,KUM,,9.72,13,13,12.22104319,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
5,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,1,2,G5,,H27,,10.97,14,13.8,13.50877143,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
6,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,1,2,G6,,H28,,11.18,15,16.3,13.21264286,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
7,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,1,2,G7,,H29,,11.32,20,20.6,11.94429236,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
8,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,1,2,G8,,H30,,10.11,13,13.6,12.6237289,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
9,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,1,3,G9,,H31,,9.36,17,15.6,10.89180598,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
10,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,1,3,G10,,H32,,10.55,12,15.8,12.98526246,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
11,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,1,3,G11,,H33,,12.39,12,18,14.85153488,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
12,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,1,3,G12,,H34,,11.18,12,15.9,13.74434286,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
13,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,1,4,G13,,H35,,11.49,13,16.9,13.79887924,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
14,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,1,4,G14,,H36,,11.83,12,18.3,14.1284,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
15,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,1,4,G15,,H37,,13.88,14,20.5,15.76371429,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
16,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,1,4,G16,ST,DKC6589,DEKALB,12.53,13,15.5,15.30137791,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
17,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,1,5,G17,ST,HELEN,LIMAGRAIN,11.98,12,16.8,14.57022724,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
18,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,1,5,G18,ST,KALUMET,KWS,12.9,16,16.5,15.03,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
19,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,1,5,G19,ST,ALBAYRAK,OS-TAREKS,14.88,12,16.1,18.24950432,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
20,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,1,5,G20,ST,P1921,PIONEER,14.67,12,15.3,18.16350698,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
1,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,2,4,G1,,H23,,10.86,10,16.5,13.55696013,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
2,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,2,3,G2,,H24,,9.51,11,13,12.23188206,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
3,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,2,1,G3,,H25,,13.26,12,15,16.4758804,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
4,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,2,4,G4,,KUM,,9.36,14,15.6,11.28548571,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
5,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,2,2,G5,,H27,,11.85,15,14,14.38928571,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
6,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,2,1,G6,,H28,,12.15,17,17,13.90387874,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
7,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,2,5,G7,,H29,,10.14,20,20,10.78006645,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
8,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,2,2,G8,,H30,,10.3,13,14.9,12.66746013,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
9,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,2,1,G9,,H31,,12.04,17,16.3,13.8942,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
10,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,2,2,G10,,H32,,12.79,12,17.7,15.38709236,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
11,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,2,5,G11,,H33,,10.39,11,18.5,12.51891445,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
12,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,2,1,G12,,H34,,11.59,15,15.5,13.82810216,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
13,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,2,4,G13,,H35,,8.47,12,13,10.77181395,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
14,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,2,3,G14,,H36,,12.98,11,16.8,15.96583123,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
15,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,2,5,G15,,H37,,9.39,14,17.8,11.02654286,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
16,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,2,3,G16,ST,DKC6589,DEKALB,12.71,13,14.6,15.68650465,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
17,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,2,3,G17,ST,HELEN,LIMAGRAIN,11.32,12,16.7,13.78407442,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
18,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,2,4,G18,ST,KALUMET,KWS,10.69,15,15.5,12.75430648,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
19,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,2,2,G19,ST,ALBAYRAK,OS-TAREKS,11.84,12,15.9,14.55572625,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
20,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,2,5,G20,ST,P1921,PIONEER,9.55,14,15.7,11.50092857,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
1,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,3,4,G1,,H23,,10.96,10,17.4,13.53432558,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
2,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,3,2,G2,,H24,,9.25,12,12.4,11.84491694,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
3,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,3,5,G3,,H25,,12.46,13,13.8,15.52201395,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
4,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,3,4,G4,,KUM,,12.96,15,17.5,15.09667774,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
5,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,3,1,G5,,H27,,9.64,15,12.3,11.93710631,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
6,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,3,3,G6,,H28,,11.84,17,15,13.87561462,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
7,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,3,3,G7,,H29,,10.58,22,18.7,11.14485249,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
8,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,3,5,G8,,H30,,9.1,14,12.6,11.362,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
9,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,3,2,G9,,H31,,10.33,19,15.5,11.74479817,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
10,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,3,2,G10,,H32,,10.22,13,13.8,12.73153953,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
11,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,3,3,G11,,H33,,11.64,10,15.2,14.75689037,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
12,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,3,1,G12,,H34,,9.98,14,14.6,12.1756,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
13,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,3,4,G13,,H35,,11.42,12,14.1,14.33987774,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
14,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,3,4,G14,,H36,,11.91,11,15,14.96663621,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
15,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,3,2,G15,,H37,,13.18,17,19.2,14.68278272,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
16,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,3,5,G16,ST,DKC6589,DEKALB,13.02,14,15.9,15.6426,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
17,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,3,5,G17,ST,HELEN,LIMAGRAIN,10.48,11,14.9,13.18512824,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
18,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,3,1,G18,ST,KALUMET,KWS,11.18,15,14.4,13.51257143,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
19,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,3,1,G19,ST,ALBAYRAK,OS-TAREKS,11.28,12,19.4,13.29016346,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
20,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,3,3,G20,ST,P1921,PIONEER,11.92,14,15.2,14.44022857,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
1,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,4,3,G1,,H23,,11.56,11,17.2,14.15082259,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
2,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,4,1,G2,,H24,,9.64,14,14.3,11.80211429,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
3,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,4,4,G3,,H25,,11.29,14,15.9,13.56412857,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
4,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,4,4,G4,,KUM,,9.44,15,15.6,11.24959468,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
5,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,4,1,G5,,H27,,12.27,15,14.4,14.82998671,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
6,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,4,4,G6,,H28,,11.53,18,16.8,13.06682259,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
7,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,4,2,G7,,H29,,12.79,17,19.7,14.16014468,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
8,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,4,3,G8,,H30,,7.64,13,13.4,9.561675748,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
9,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,4,5,G9,,H31,,10.66,17,15.9,12.36046478,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
10,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,4,2,G10,,H32,,10.38,12,17,12.5939402,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
11,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,4,1,G11,,H33,,12.63,14,19,14.61471429,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
12,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,4,4,G12,,H34,,12.65,13,16.3,15.30166694,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
13,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,4,3,G13,,H35,,8.88,12,15,11.03362126,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
14,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,4,5,G14,,H36,,10.99,10,14.7,14.01498837,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
15,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,4,2,G15,,H37,,11.08,18,20.3,12.02860997,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
16,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,4,3,G16,ST,DKC6589,DEKALB,11.99,14,15.4,14.49077143,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
17,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,4,2,G17,ST,HELEN,LIMAGRAIN,9.59,13,15.5,11.71111047,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
18,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,4,1,G18,ST,KALUMET,KWS,12.25,15,17.6,14.25232558,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
19,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,4,5,G19,ST,ALBAYRAK,OS-TAREKS,10.52,13,20.3,12.11704784,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
20,LT,2017,Adana,ADANA,ADANA2017,LT-ADANA2017,4,5,G20,ST,P1921,PIONEER,10.99,10,16.8,13.66995349,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
1,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,1,1,G1,,H23,,10.85,11.3,20.3,12.74134244,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
2,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,1,1,G2,,H24,,10,14.2,18.1,11.6727907,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
3,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,1,1,G3,,H25,,15.15,15.8,20,16.95189369,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
4,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,1,1,G4,,KUM,,15.2,16.7,22.8,16.23713488,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
5,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,1,2,G5,,H27,,15.15,17.9,19.3,16.67373264,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
6,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,1,2,G6,,H28,,12.15,20.4,20.6,12.75596611,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
7,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,1,2,G7,,H29,,15.1,18.6,20.6,16.21158073,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
8,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,1,2,G8,,H30,,15.4,15.5,20.3,17.22817442,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
9,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,1,3,G9,,H31,,12.65,16.4,17.6,14.47529834,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
10,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,1,3,G10,,H32,,15.4,15.5,21.5,16.96877907,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
11,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,1,3,G11,,H33,,12,14.7,22,13.26259136,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
12,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,1,3,G12,,H34,,14.9,16.6,21.3,16.24540565,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
13,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,1,4,G13,,H35,,14.7,12.1,23,16.52724419,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
14,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,1,4,G14,,H36,,16.1,12.1,20.7,18.64195465,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
15,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,1,4,G15,,H37,,19,14.4,23.7,20.61367442,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
16,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,1,4,G16,ST,DKC6589,DEKALB,13.45,13.1,17.9,15.94001503,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
17,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,1,5,G17,ST,HELEN,LIMAGRAIN,16.6,14.2,20.7,18.76169502,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
18,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,1,5,G18,ST,KALUMET,KWS,17.4,17.8,19.6,19.10207841,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
19,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,1,5,G19,ST,ALBAYRAK,OS-TAREKS,17.85,13,20.8,20.43083721,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
20,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,1,5,G20,ST,P1921,PIONEER,13.95,13.6,19.8,16.05705249,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
1,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,2,4,G1,,H23,,14.55,11.1,19.2,17.36119535,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
2,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,2,3,G2,,H24,,11.55,13.9,17.6,13.6118093,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
3,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,2,1,G3,,H25,,16.3,14.9,20.4,18.34145316,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
4,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,2,4,G4,,KUM,,16.7,16.3,21.2,18.29665316,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
5,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,2,2,G5,,H27,,15.05,16.4,18,17.138,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
6,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,2,1,G6,,H28,,15.15,17.5,19,16.81725498,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
7,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,2,5,G7,,H29,,15.1,19.9,22.4,15.59102591,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
8,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,2,2,G8,,H30,,16.25,15.1,20,18.33388704,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
9,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,2,1,G9,,H31,,13.9,18.9,19.4,15.09295249,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
10,LT,2017,Altinova,AYVALIK,AYVALIK2017,LT-AYVALIK2017,2,2,G10,,H32,,14.8,14.7,20.7,16.62981595,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
